scenario_id,scenario_name,scenario_type,number_of_disruptions,demand_multiplier,supply_multiplier,severity_multiplier,duration_multiplier,affected_region,description
SC00155,Independent recovery experiment 00155,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00156,Independent recovery experiment 00156,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00157,Independent recovery experiment 00157,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00158,Independent recovery experiment 00158,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00159,Independent recovery experiment 00159,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00160,Independent recovery experiment 00160,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00161,Independent recovery experiment 00161,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00162,Independent recovery experiment 00162,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00163,Independent recovery experiment 00163,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00164,Independent recovery experiment 00164,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00165,Independent recovery experiment 00165,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00166,Independent recovery experiment 00166,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00167,Independent recovery experiment 00167,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00168,Independent recovery experiment 00168,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00169,Independent recovery experiment 00169,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00170,Independent recovery experiment 00170,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00171,Independent recovery experiment 00171,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00172,Independent recovery experiment 00172,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00173,Independent recovery experiment 00173,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00174,Independent recovery experiment 00174,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00175,Independent recovery experiment 00175,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00176,Independent recovery experiment 00176,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00177,Independent recovery experiment 00177,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00178,Independent recovery experiment 00178,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00179,Independent recovery experiment 00179,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00180,Independent recovery experiment 00180,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00181,Independent recovery experiment 00181,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00182,Independent recovery experiment 00182,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00183,Independent recovery experiment 00183,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00184,Independent recovery experiment 00184,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00185,Independent recovery experiment 00185,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00186,Independent recovery experiment 00186,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00187,Independent recovery experiment 00187,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00188,Independent recovery experiment 00188,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00189,Independent recovery experiment 00189,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00190,Independent recovery experiment 00190,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00191,Independent recovery experiment 00191,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00192,Independent recovery experiment 00192,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00193,Independent recovery experiment 00193,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00194,Independent recovery experiment 00194,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00195,Independent recovery experiment 00195,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00196,Independent recovery experiment 00196,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00197,Independent recovery experiment 00197,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00198,Independent recovery experiment 00198,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00199,Independent recovery experiment 00199,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00200,Independent recovery experiment 00200,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00201,Independent recovery experiment 00201,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00202,Independent recovery experiment 00202,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00203,Independent recovery experiment 00203,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00204,Independent recovery experiment 00204,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00205,Independent recovery experiment 00205,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00206,Independent recovery experiment 00206,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00207,Independent recovery experiment 00207,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00208,Independent recovery experiment 00208,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00209,Independent recovery experiment 00209,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00210,Independent recovery experiment 00210,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00211,Independent recovery experiment 00211,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00212,Independent recovery experiment 00212,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00213,Independent recovery experiment 00213,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00214,Independent recovery experiment 00214,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00215,Independent recovery experiment 00215,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00216,Independent recovery experiment 00216,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00217,Independent recovery experiment 00217,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00218,Independent recovery experiment 00218,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00219,Independent recovery experiment 00219,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00220,Independent recovery experiment 00220,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00221,Independent recovery experiment 00221,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00222,Independent recovery experiment 00222,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00223,Independent recovery experiment 00223,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00224,Independent recovery experiment 00224,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00225,Independent recovery experiment 00225,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00226,Independent recovery experiment 00226,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00227,Independent recovery experiment 00227,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00228,Independent recovery experiment 00228,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00229,Independent recovery experiment 00229,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00230,Independent recovery experiment 00230,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00231,Independent recovery experiment 00231,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00232,Independent recovery experiment 00232,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00233,Independent recovery experiment 00233,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00234,Independent recovery experiment 00234,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00235,Independent recovery experiment 00235,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00236,Independent recovery experiment 00236,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00237,Independent recovery experiment 00237,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00238,Independent recovery experiment 00238,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00239,Independent recovery experiment 00239,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
