financial_impact_id,disruption_id,scenario_id,production_loss_cost,lost_revenue,expedite_cost,alternative_supplier_cost,additional_transport_cost,inventory_holding_cost,stockout_cost,penalty_cost,recovery_cost,total_cost,revenue_at_risk,recoverable_value,net_financial_impact
FI000188,D000188,SC00047,44931.15,147026.52,0.0,0.0,0.0,0.0,0.0,3717.91,0.0,48649.06,890608.92,0.0,48649.06
FI000189,D000189,SC00048,130881.12,414047.82,0.0,0.0,0.0,0.0,0.0,11195.78,0.0,142076.9,4145974.41,0.0,142076.9
FI000190,D000190,SC00048,735031.8,2096502.0,0.0,0.0,0.0,0.0,0.0,50355.86,0.0,785387.66,10489144.5,0.0,785387.66
FI000191,D000191,SC00048,1078511.85,3076196.5,0.0,0.0,0.0,0.0,0.0,58456.58,0.0,1136968.43,8390431.0,0.0,1136968.43
FI000192,D000192,SC00048,611751.15,1744873.5,0.0,0.0,0.0,0.0,0.0,34941.7,0.0,646692.85,5239043.5,0.0,646692.85
FI000193,D000193,SC00049,25797.45,124986.69,0.0,0.0,0.0,0.0,0.0,3252.82,0.0,29050.27,938191.23,0.0,29050.27
FI000194,D000194,SC00049,66616.2,322750.44,0.0,0.0,0.0,0.0,0.0,6792.0,0.0,73408.2,1077416.91,0.0,73408.2
FI000195,D000195,SC00049,764480.85,1719480.9,0.0,0.0,0.0,0.0,0.0,29233.61,0.0,793714.46,3968220.46,0.0,793714.46
FI000196,D000196,SC00049,263871.63,731356.01,0.0,0.0,0.0,0.0,0.0,18308.99,0.0,282180.62,4393153.94,0.0,282180.62
FI000197,D000197,SC00050,227821.68,581920.96,0.0,0.0,0.0,0.0,0.0,14026.3,0.0,241847.98,2919637.92,0.0,241847.98
FI000198,D000198,SC00050,29901.48,125320.44,0.0,0.0,0.0,0.0,0.0,3526.88,0.0,33428.36,1888758.06,0.0,33428.36
FI000199,D000199,SC00050,155985.36,508755.48,0.0,0.0,0.0,0.0,0.0,14283.55,0.0,170268.91,7650530.52,0.0,170268.91
FI000200,D000200,SC00050,374138.19,955654.68,0.0,0.0,0.0,0.0,0.0,23928.99,0.0,398067.18,5741452.92,0.0,398067.18
FI000201,D000201,SC00051,691492.2,1565882.55,0.0,0.0,0.0,0.0,0.0,26679.97,0.0,718172.17,3618188.19,0.0,718172.17
FI000202,D000202,SC00051,53428.44,137595.9,0.0,0.0,0.0,0.0,0.0,3185.87,0.0,56614.31,592720.8,0.0,56614.31
FI000203,D000203,SC00051,357559.56,920834.1,0.0,0.0,0.0,0.0,0.0,20307.74,0.0,377867.3,3459302.05,0.0,377867.3
FI000204,D000204,SC00051,238303.02,844444.44,0.0,0.0,0.0,0.0,0.0,13522.54,0.0,251825.56,1810340.28,0.0,251825.56
FI000205,D000205,SC00052,9920.88,42688.62,0.0,0.0,0.0,0.0,0.0,996.07,0.0,10916.95,184984.02,0.0,10916.95
FI000206,D000206,SC00052,94077.42,405335.26,0.0,0.0,0.0,0.0,0.0,11358.85,0.0,105436.27,6084760.44,0.0,105436.27
FI000207,D000207,SC00052,33437.04,143876.46,0.0,0.0,0.0,0.0,0.0,4047.51,0.0,37484.55,2167633.26,0.0,37484.55
FI000208,D000208,SC00052,37872.26,107867.82,0.0,0.0,0.0,0.0,0.0,2410.29,0.0,40282.55,409153.8,0.0,40282.55
FI000209,D000209,SC00053,1156225.6,2655546.8,0.0,0.0,0.0,0.0,0.0,61103.28,0.0,1217328.88,11384586.12,0.0,1217328.88
FI000210,D000210,SC00053,291344.95,727455.35,0.0,0.0,0.0,0.0,0.0,12387.23,0.0,303732.18,1680319.4,0.0,303732.18
FI000211,D000211,SC00053,49241.4,122950.2,0.0,0.0,0.0,0.0,0.0,3319.66,0.0,52561.06,1229502.0,0.0,52561.06
FI000212,D000212,SC00053,1059926.48,3066015.12,0.0,0.0,0.0,0.0,0.0,58256.22,0.0,1118182.7,8362034.94,0.0,1118182.7
FI000213,D000213,SC00054,419506.4,951692.28,0.0,0.0,0.0,0.0,0.0,19996.78,0.0,439503.18,3173556.54,0.0,439503.18
FI000214,D000214,SC00054,450061.0,1021008.45,0.0,0.0,0.0,0.0,0.0,20457.64,0.0,470518.64,3066772.17,0.0,470518.64
FI000215,D000215,SC00054,88360.6,200454.87,0.0,0.0,0.0,0.0,0.0,4822.16,0.0,93182.76,1004147.76,0.0,93182.76
FI000216,D000216,SC00054,296207.7,897052.71,0.0,0.0,0.0,0.0,0.0,17094.2,0.0,313301.9,2451071.03,0.0,313301.9
FI000217,D000217,SC00055,154241.0,347233.6,0.0,0.0,0.0,0.0,0.0,9028.07,0.0,163269.07,2604252.0,0.0,163269.07
FI000218,D000218,SC00055,184212.0,421924.5,0.0,0.0,0.0,0.0,0.0,8065.32,0.0,192277.32,1155135.52,0.0,192277.32
FI000219,D000219,SC00055,21586.95,83670.95,0.0,0.0,0.0,0.0,0.0,1849.89,0.0,23436.84,314907.03,0.0,23436.84
FI000220,D000220,SC00055,452752.16,1036996.66,0.0,0.0,0.0,0.0,0.0,25934.29,0.0,478686.45,6223855.18,0.0,478686.45
FI000221,D000221,SC00056,100934.9,269518.7,0.0,0.0,0.0,0.0,0.0,7595.53,0.0,108530.43,4067282.2,0.0,108530.43
FI000222,D000222,SC00056,67477.48,199047.86,0.0,0.0,0.0,0.0,0.0,5197.78,0.0,72675.26,1498492.38,0.0,72675.26
FI000223,D000223,SC00056,198296.36,533486.48,0.0,0.0,0.0,0.0,0.0,13380.89,0.0,211677.25,3209664.56,0.0,211677.25
FI000224,D000224,SC00056,115401.98,310471.64,0.0,0.0,0.0,0.0,0.0,6572.38,0.0,121974.36,1040735.92,0.0,121974.36
FI000225,D000225,SC00057,87061.86,456298.56,0.0,0.0,0.0,0.0,0.0,10070.93,0.0,97132.79,1715164.8,0.0,97132.79
FI000226,D000226,SC00057,397952.97,2085705.12,0.0,0.0,0.0,0.0,0.0,37571.82,0.0,435524.79,5216689.92,0.0,435524.79
FI000227,D000227,SC00057,25069.7,94925.1,0.0,0.0,0.0,0.0,0.0,2567.57,0.0,27637.27,950782.05,0.0,27637.27
FI000228,D000228,SC00057,197984.0,494220.25,0.0,0.0,0.0,0.0,0.0,11861.29,0.0,209845.29,2471101.25,0.0,209845.29
FI000229,D000229,SC00058,90365.0,369135.8,0.0,0.0,0.0,0.0,0.0,7382.72,0.0,97747.72,1107407.4,0.0,97747.72
FI000230,D000230,SC00058,22794.21,120033.9,0.0,0.0,0.0,0.0,0.0,2534.05,0.0,25328.26,401594.9,0.0,25328.26
FI000231,D000231,SC00058,20824.34,109660.6,0.0,0.0,0.0,0.0,0.0,2863.03,0.0,23687.37,825418.3,0.0,23687.37
FI000232,D000232,SC00058,94061.75,384236.81,0.0,0.0,0.0,0.0,0.0,8079.04,0.0,102140.79,1281907.96,0.0,102140.79
FI000233,D000233,SC00059,171275.52,593884.48,0.0,0.0,0.0,0.0,0.0,12495.27,0.0,183770.79,1982247.4,0.0,183770.79
FI000234,D000234,SC00059,559109.76,2383226.88,0.0,0.0,0.0,0.0,0.0,42917.51,0.0,602027.27,5959686.24,0.0,602027.27
FI000235,D000235,SC00059,78349.44,271670.56,0.0,0.0,0.0,0.0,0.0,6280.01,0.0,84629.45,1168815.2,0.0,84629.45
FI000236,D000236,SC00059,130271.4,549208.8,0.0,0.0,0.0,0.0,0.0,10984.18,0.0,141255.58,1647626.4,0.0,141255.58
FI000237,D000237,SC00060,581378.35,1405993.26,0.0,0.0,0.0,0.0,0.0,23931.14,0.0,605309.49,3246849.9,0.0,605309.49
FI000238,D000238,SC00060,113695.35,274958.46,0.0,0.0,0.0,0.0,0.0,6912.96,0.0,120608.31,1657551.0,0.0,120608.31
FI000239,D000239,SC00060,1222.08,4700.31,0.0,0.0,0.0,0.0,0.0,169.21,0.0,1391.29,61104.03,0.0,1391.29
FI000240,D000240,SC00060,349149.55,844375.98,0.0,0.0,0.0,0.0,0.0,16066.54,0.0,365216.09,2304970.92,0.0,365216.09
FI000241,D000241,SC00061,149240.04,335220.45,0.0,0.0,0.0,0.0,0.0,8768.04,0.0,158008.08,2527229.35,0.0,158008.08
FI000242,D000242,SC00061,551774.88,1584193.44,0.0,0.0,0.0,0.0,0.0,31729.39,0.0,583504.27,4757132.6,0.0,583504.27
FI000243,D000243,SC00061,36066.0,109722.6,0.0,0.0,0.0,0.0,0.0,2770.5,0.0,38836.5,663821.73,0.0,38836.5
FI000244,D000244,SC00061,684169.14,1964308.82,0.0,0.0,0.0,0.0,0.0,37381.05,0.0,721550.19,5362585.84,0.0,721550.19
FI000245,D000245,SC00062,318778.49,790230.04,0.0,0.0,0.0,0.0,0.0,15827.37,0.0,334605.86,2372967.44,0.0,334605.86
FI000246,D000246,SC00062,136519.68,567175.68,0.0,0.0,0.0,0.0,0.0,11343.51,0.0,147863.19,1701527.04,0.0,147863.19
FI000247,D000247,SC00062,207050.6,743448.85,0.0,0.0,0.0,0.0,0.0,12648.74,0.0,219699.34,1716428.51,0.0,219699.34
FI000248,D000248,SC00062,35781.56,128479.51,0.0,0.0,0.0,0.0,0.0,2584.03,0.0,38365.59,386882.12,0.0,38365.59
FI000249,D000249,SC00063,88709.68,221110.56,0.0,0.0,0.0,0.0,0.0,5334.88,0.0,94044.56,1110257.28,0.0,94044.56
FI000250,D000250,SC00063,33031.41,139432.65,0.0,0.0,0.0,0.0,0.0,2817.4,0.0,35848.81,421172.85,0.0,35848.81
FI000251,D000251,SC00063,659947.14,2785778.1,0.0,0.0,0.0,0.0,0.0,50161.26,0.0,710108.4,6965882.7,0.0,710108.4
FI000252,D000252,SC00063,118841.58,593023.86,0.0,0.0,0.0,0.0,0.0,11282.66,0.0,130124.24,1618720.14,0.0,130124.24
FI000253,D000253,SC00064,154672.24,347890.64,0.0,0.0,0.0,0.0,0.0,8716.17,0.0,163388.41,2091125.26,0.0,163388.41
FI000254,D000254,SC00064,384999.38,865945.18,0.0,0.0,0.0,0.0,0.0,20816.72,0.0,405816.1,4335398.03,0.0,405816.1
FI000255,D000255,SC00064,68349.42,280119.72,0.0,0.0,0.0,0.0,0.0,7855.4,0.0,76204.82,4207819.88,0.0,76204.82
FI000256,D000256,SC00064,387521.21,871617.31,0.0,0.0,0.0,0.0,0.0,21818.79,0.0,409340.0,5235375.99,0.0,409340.0
FI000257,D000257,SC00065,84785.85,225914.35,0.0,0.0,0.0,0.0,0.0,4094.5,0.0,88880.35,567122.92,0.0,88880.35
FI000258,D000258,SC00065,42903.9,186783.3,0.0,0.0,0.0,0.0,0.0,5077.56,0.0,47981.46,1879302.15,0.0,47981.46
FI000259,D000259,SC00065,14677.65,63899.55,0.0,0.0,0.0,0.0,0.0,1690.88,0.0,16368.53,486619.65,0.0,16368.53
FI000260,D000260,SC00065,407085.84,1702589.04,0.0,0.0,0.0,0.0,0.0,28963.19,0.0,436049.03,3930526.5,0.0,436049.03
FI000261,D000261,SC00066,1117721.8,2626224.64,0.0,0.0,0.0,0.0,0.0,42054.73,0.0,1159776.53,5630133.76,0.0,1159776.53
FI000262,D000262,SC00066,311205.15,731214.72,0.0,0.0,0.0,0.0,0.0,11712.61,0.0,322917.76,1567829.76,0.0,322917.76
FI000263,D000263,SC00066,1468577.0,4485558.11,0.0,0.0,0.0,0.0,0.0,76299.01,0.0,1544876.01,10354712.35,0.0,1544876.01
FI000264,D000264,SC00066,387695.0,1184158.85,0.0,0.0,0.0,0.0,0.0,26069.3,0.0,413764.3,4442821.55,0.0,413764.3
FI000265,D000265,SC00067,57269.76,287066.88,0.0,0.0,0.0,0.0,0.0,5203.09,0.0,62472.85,720657.48,0.0,62472.85
FI000266,D000266,SC00067,35062.65,83962.35,0.0,0.0,0.0,0.0,0.0,1959.12,0.0,37021.77,363836.85,0.0,37021.77
FI000267,D000267,SC00067,29529.72,148018.86,0.0,0.0,0.0,0.0,0.0,3737.85,0.0,33267.57,895588.86,0.0,33267.57
FI000268,D000268,SC00067,105967.12,253752.88,0.0,0.0,0.0,0.0,0.0,5877.36,0.0,111844.48,1093376.38,0.0,111844.48
FI000269,D000269,SC00068,523361.25,1492762.5,0.0,0.0,0.0,0.0,0.0,37352.24,0.0,560713.49,8963209.5,0.0,560713.49
FI000270,D000270,SC00068,202559.76,548052.96,0.0,0.0,0.0,0.0,0.0,9316.9,0.0,211876.66,1264737.6,0.0,211876.66
FI000271,D000271,SC00068,13956.3,39807.0,0.0,0.0,0.0,0.0,0.0,1039.41,0.0,14995.71,247688.0,0.0,14995.71
FI000272,D000272,SC00068,21427.44,67786.59,0.0,0.0,0.0,0.0,0.0,1920.01,0.0,23347.45,1027791.27,0.0,23347.45
FI000273,D000273,SC00069,31446.73,70730.42,0.0,0.0,0.0,0.0,0.0,1780.46,0.0,33227.19,426821.5,0.0,33227.19
FI000274,D000274,SC00069,86448.51,239603.77,0.0,0.0,0.0,0.0,0.0,4553.73,0.0,91002.24,653578.87,0.0,91002.24
FI000275,D000275,SC00069,113639.4,550574.28,0.0,0.0,0.0,0.0,0.0,11011.49,0.0,124650.89,1651722.84,0.0,124650.89
FI000276,D000276,SC00069,90780.9,439826.58,0.0,0.0,0.0,0.0,0.0,9682.51,0.0,100463.41,1650140.73,0.0,100463.41
FI000277,D000277,SC00070,321796.88,1348686.64,0.0,0.0,0.0,0.0,0.0,24312.17,0.0,346109.05,3374700.42,0.0,346109.05
FI000278,D000278,SC00070,285482.64,931118.52,0.0,0.0,0.0,0.0,0.0,23277.96,0.0,308760.6,5586711.12,0.0,308760.6
FI000279,D000279,SC00070,5733.6,20181.48,0.0,0.0,0.0,0.0,0.0,371.68,0.0,6105.28,48771.91,0.0,6105.28
FI000280,D000280,SC00070,13244.04,43196.22,0.0,0.0,0.0,0.0,0.0,1087.9,0.0,14331.94,260777.18,0.0,14331.94
FI000281,D000281,SC00071,196368.14,695845.08,0.0,0.0,0.0,0.0,0.0,16708.85,0.0,213076.99,3480654.24,0.0,213076.99
FI000282,D000282,SC00071,286405.28,648564.12,0.0,0.0,0.0,0.0,0.0,11727.46,0.0,298132.74,1625852.52,0.0,298132.74
FI000283,D000283,SC00071,16532.02,58582.44,0.0,0.0,0.0,0.0,0.0,1303.1,0.0,17835.12,221470.2,0.0,17835.12
FI000284,D000284,SC00071,329430.74,1167362.28,0.0,0.0,0.0,0.0,0.0,18703.52,0.0,348134.26,2503327.68,0.0,348134.26
FI000285,D000285,SC00072,289919.52,1249126.56,0.0,0.0,0.0,0.0,0.0,21261.96,0.0,311181.48,2884662.22,0.0,311181.48
FI000286,D000286,SC00072,97739.04,420561.96,0.0,0.0,0.0,0.0,0.0,8442.86,0.0,106181.9,1264848.0,0.0,106181.9
FI000287,D000287,SC00072,34372.8,181385.28,0.0,0.0,0.0,0.0,0.0,4375.92,0.0,38748.72,910705.26,0.0,38748.72
FI000288,D000288,SC00072,454723.5,2399576.1,0.0,0.0,0.0,0.0,0.0,43199.93,0.0,497923.43,5999570.06,0.0,497923.43
FI000289,D000289,SC00073,228271.32,660313.08,0.0,0.0,0.0,0.0,0.0,11269.73,0.0,239541.05,1527215.34,0.0,239541.05
FI000290,D000290,SC00073,1082620.12,3131660.28,0.0,0.0,0.0,0.0,0.0,68919.7,0.0,1151539.82,11746622.16,0.0,1151539.82
FI000291,D000291,SC00073,443193.44,1282011.36,0.0,0.0,0.0,0.0,0.0,29530.67,0.0,472724.11,5500678.26,0.0,472724.11
FI000292,D000292,SC00073,169078.09,383136.18,0.0,0.0,0.0,0.0,0.0,7308.38,0.0,176386.47,1047534.18,0.0,176386.47
FI000293,D000293,SC00074,21918.25,93031.93,0.0,0.0,0.0,0.0,0.0,2436.67,0.0,24354.92,702199.91,0.0,24354.92
FI000294,D000294,SC00074,73496.2,166733.49,0.0,0.0,0.0,0.0,0.0,3523.88,0.0,77020.08,558276.18,0.0,77020.08
FI000295,D000295,SC00074,278294.6,631339.17,0.0,0.0,0.0,0.0,0.0,15830.31,0.0,294124.91,3797402.07,0.0,294124.91
FI000296,D000296,SC00074,203972.6,462732.27,0.0,0.0,0.0,0.0,0.0,8799.41,0.0,212772.01,1262678.34,0.0,212772.01
FI000297,D000297,SC00075,75514.11,207627.56,0.0,0.0,0.0,0.0,0.0,5409.75,0.0,80923.86,1560063.96,0.0,80923.86
FI000298,D000298,SC00075,154738.08,354416.58,0.0,0.0,0.0,0.0,0.0,5723.17,0.0,160461.25,763214.54,0.0,160461.25
FI000299,D000299,SC00075,239432.25,539019.6,0.0,0.0,0.0,0.0,0.0,11902.84,0.0,251335.09,2026875.2,0.0,251335.09
FI000300,D000300,SC00075,545267.52,1248896.52,0.0,0.0,0.0,0.0,0.0,29996.02,0.0,575263.54,6248233.04,0.0,575263.54
FI000301,D000301,SC00076,438852.6,1180666.8,0.0,0.0,0.0,0.0,0.0,20095.39,0.0,458947.99,2726465.74,0.0,458947.99
FI000302,D000302,SC00076,73142.1,196777.8,0.0,0.0,0.0,0.0,0.0,3542.0,0.0,76684.1,491944.5,0.0,76684.1
FI000303,D000303,SC00076,215521.04,977424.56,0.0,0.0,0.0,0.0,0.0,24458.38,0.0,239979.42,5869100.58,0.0,239979.42
FI000304,D000304,SC00076,105035.7,309838.65,0.0,0.0,0.0,0.0,0.0,8067.07,0.0,113102.77,2326606.59,0.0,113102.77
FI000305,D000305,SC00077,181113.2,422765.8,0.0,0.0,0.0,0.0,0.0,11464.91,0.0,192578.11,4244401.2,0.0,192578.11
FI000306,D000306,SC00077,702037.8,1638740.7,0.0,0.0,0.0,0.0,0.0,41020.84,0.0,743058.64,9842908.7,0.0,743058.64
FI000307,D000307,SC00077,105798.8,246962.2,0.0,0.0,0.0,0.0,0.0,5927.09,0.0,111725.89,1234811.0,0.0,111725.89
FI000308,D000308,SC00077,21026.2,79614.6,0.0,0.0,0.0,0.0,0.0,1854.1,0.0,22880.3,344486.25,0.0,22880.3
FI000309,D000309,SC00078,245628.5,1003378.22,0.0,0.0,0.0,0.0,0.0,18101.08,0.0,263729.58,2511801.33,0.0,263729.58
FI000310,D000310,SC00078,178413.94,939524.6,0.0,0.0,0.0,0.0,0.0,19765.58,0.0,198179.52,3135700.4,0.0,198179.52
FI000311,D000311,SC00078,35898.59,141166.48,0.0,0.0,0.0,0.0,0.0,2440.16,0.0,38338.75,328871.36,0.0,38338.75
FI000312,D000312,SC00078,103840.29,546821.1,0.0,0.0,0.0,0.0,0.0,10966.06,0.0,114806.35,1643427.1,0.0,114806.35
FI000313,D000313,SC00079,196784.64,682335.36,0.0,0.0,0.0,0.0,0.0,16376.05,0.0,213160.69,3411676.8,0.0,213160.69
FI000314,D000314,SC00079,139397.61,594187.68,0.0,0.0,0.0,0.0,0.0,9542.62,0.0,148940.23,1275803.52,0.0,148940.23
FI000315,D000315,SC00079,203885.08,859555.36,0.0,0.0,0.0,0.0,0.0,14619.42,0.0,218504.5,1984125.76,0.0,218504.5
FI000316,D000316,SC00079,40996.8,142153.2,0.0,0.0,0.0,0.0,0.0,2745.14,0.0,43741.94,391711.04,0.0,43741.94
FI000317,D000317,SC00080,1245810.75,3012842.7,0.0,0.0,0.0,0.0,0.0,51233.93,0.0,1297044.68,6953913.96,0.0,1297044.68
FI000318,D000318,SC00080,361244.8,873626.88,0.0,0.0,0.0,0.0,0.0,15772.09,0.0,377016.89,2187967.32,0.0,377016.89
FI000319,D000319,SC00080,311370.48,888864.84,0.0,0.0,0.0,0.0,0.0,18715.54,0.0,330086.02,2968369.62,0.0,330086.02
FI000320,D000320,SC00080,44349.25,107253.3,0.0,0.0,0.0,0.0,0.0,2730.08,0.0,47079.33,653270.1,0.0,47079.33
FI000321,D000321,SC00081,5182.47,16525.71,0.0,0.0,0.0,0.0,0.0,466.39,0.0,5648.86,249721.84,0.0,5648.86
FI000322,D000322,SC00081,47566.8,136568.4,0.0,0.0,0.0,0.0,0.0,3202.53,0.0,50769.33,594072.54,0.0,50769.33
FI000323,D000323,SC00081,47059.8,224949.78,0.0,0.0,0.0,0.0,0.0,5874.3,0.0,52934.1,1693524.36,0.0,52934.1
FI000324,D000324,SC00081,90405.31,288281.83,0.0,0.0,0.0,0.0,0.0,6375.25,0.0,96780.56,1085188.29,0.0,96780.56
FI000325,D000325,SC00082,7641.0,25234.5,0.0,0.0,0.0,0.0,0.0,560.21,0.0,8201.21,87479.6,0.0,8201.21
FI000326,D000326,SC00082,27338.72,98164.12,0.0,0.0,0.0,0.0,0.0,2654.76,0.0,29993.48,983084.79,0.0,29993.48
FI000327,D000327,SC00082,15998.4,66465.9,0.0,0.0,0.0,0.0,0.0,1760.61,0.0,17759.01,506617.86,0.0,17759.01
FI000328,D000328,SC00082,743764.1,1841451.6,0.0,0.0,0.0,0.0,0.0,33157.58,0.0,776921.68,4604583.12,0.0,776921.68
FI000329,D000329,SC00083,1990907.38,5076271.76,0.0,0.0,0.0,0.0,0.0,86343.02,0.0,2077250.4,11718042.36,0.0,2077250.4
FI000330,D000330,SC00083,201012.36,501027.12,0.0,0.0,0.0,0.0,0.0,10521.57,0.0,211533.93,1670090.4,0.0,211533.93
FI000331,D000331,SC00083,98072.64,413985.6,0.0,0.0,0.0,0.0,0.0,9528.86,0.0,107601.5,1775250.75,0.0,107601.5
FI000332,D000332,SC00083,151876.38,641102.7,0.0,0.0,0.0,0.0,0.0,13493.34,0.0,165369.72,2140363.05,0.0,165369.72
FI000333,D000333,SC00084,4284.72,23085.92,0.0,0.0,0.0,0.0,0.0,652.7,0.0,4937.42,349436.88,0.0,4937.42
FI000334,D000334,SC00084,23176.44,124873.84,0.0,0.0,0.0,0.0,0.0,3121.85,0.0,26298.29,749243.04,0.0,26298.29
FI000335,D000335,SC00084,379761.2,867235.2,0.0,0.0,0.0,0.0,0.0,22561.46,0.0,402322.66,6507599.52,0.0,402322.66
FI000336,D000336,SC00084,189880.6,433617.6,0.0,0.0,0.0,0.0,0.0,10004.89,0.0,199885.49,1862887.92,0.0,199885.49
FI000337,D000337,SC00085,261446.25,1365975.0,0.0,0.0,0.0,0.0,0.0,31421.63,0.0,292867.88,5854779.0,0.0,292867.88
FI000338,D000338,SC00085,161970.21,431574.31,0.0,0.0,0.0,0.0,0.0,7796.38,0.0,169766.59,1081272.82,0.0,169766.59
FI000339,D000339,SC00085,255192.7,1067313.7,0.0,0.0,0.0,0.0,0.0,20303.25,0.0,275495.95,2913063.38,0.0,275495.95
FI000340,D000340,SC00085,122163.3,469135.8,0.0,0.0,0.0,0.0,0.0,12218.38,0.0,134381.68,3523731.12,0.0,134381.68
FI000341,D000341,SC00086,1491541.8,3504560.64,0.0,0.0,0.0,0.0,0.0,56072.97,0.0,1547614.77,7509772.8,0.0,1547614.77
FI000342,D000342,SC00086,519187.02,1154778.68,0.0,0.0,0.0,0.0,0.0,28896.16,0.0,548083.18,6934010.04,0.0,548083.18
FI000343,D000343,SC00086,275193.12,612086.08,0.0,0.0,0.0,0.0,0.0,15337.74,0.0,290530.86,3679633.76,0.0,290530.86
FI000344,D000344,SC00086,465817.0,1422771.31,0.0,0.0,0.0,0.0,0.0,25620.57,0.0,491437.57,3557818.62,0.0,491437.57
FI000345,D000345,SC00087,144925.62,347044.38,0.0,0.0,0.0,0.0,0.0,5942.67,0.0,150868.29,804172.73,0.0,150868.29
FI000346,D000346,SC00087,218458.35,714853.08,0.0,0.0,0.0,0.0,0.0,11474.83,0.0,229933.18,1534483.68,0.0,229933.18
FI000347,D000347,SC00087,101270.4,296807.28,0.0,0.0,0.0,0.0,0.0,8061.5,0.0,109331.9,2983973.19,0.0,109331.9
FI000348,D000348,SC00087,126096.21,304801.2,0.0,0.0,0.0,0.0,0.0,7329.41,0.0,133425.62,1526368.8,0.0,133425.62
FI000349,D000349,SC00088,124831.35,356051.5,0.0,0.0,0.0,0.0,0.0,9620.03,0.0,134451.38,3562726.5,0.0,134451.38
FI000350,D000350,SC00088,13956.3,39807.0,0.0,0.0,0.0,0.0,0.0,1163.25,0.0,15119.55,621431.5,0.0,15119.55
FI000351,D000351,SC00088,241133.85,687776.5,0.0,0.0,0.0,0.0,0.0,13087.66,0.0,254221.51,1877563.5,0.0,254221.51
FI000352,D000352,SC00088,61965.84,196031.49,0.0,0.0,0.0,0.0,0.0,4748.73,0.0,66714.57,987485.73,0.0,66714.57
FI000353,D000353,SC00089,11429.25,55373.85,0.0,0.0,0.0,0.0,0.0,1528.32,0.0,12957.57,564813.27,0.0,12957.57
FI000354,D000354,SC00089,549921.15,1524181.05,0.0,0.0,0.0,0.0,0.0,27457.84,0.0,577378.99,3812334.33,0.0,577378.99
FI000355,D000355,SC00089,599708.25,1662172.75,0.0,0.0,0.0,0.0,0.0,39892.15,0.0,639600.4,8310863.75,0.0,639600.4
FI000356,D000356,SC00089,2168.74,4877.96,0.0,0.0,0.0,0.0,0.0,121.95,0.0,2290.69,29267.76,0.0,2290.69
FI000357,D000357,SC00090,257056.4,904803.02,0.0,0.0,0.0,0.0,0.0,22653.71,0.0,279710.11,5435545.28,0.0,279710.11
FI000358,D000358,SC00090,2595399.57,6629384.04,0.0,0.0,0.0,0.0,0.0,112724.61,0.0,2708124.18,15300508.0,0.0,2708124.18
FI000359,D000359,SC00090,167920.83,431672.31,0.0,0.0,0.0,0.0,0.0,7809.54,0.0,175730.37,1082467.62,0.0,175730.37
FI000360,D000360,SC00090,8543.28,35805.84,0.0,0.0,0.0,0.0,0.0,868.29,0.0,9411.57,180521.11,0.0,9411.57
FI000361,D000361,SC00091,104030.76,368640.72,0.0,0.0,0.0,0.0,0.0,9601.8,0.0,113632.56,2769091.92,0.0,113632.56
FI000362,D000362,SC00091,86313.92,195457.68,0.0,0.0,0.0,0.0,0.0,5517.24,0.0,91831.16,2954076.3,0.0,91831.16
FI000363,D000363,SC00091,1612.88,5715.36,0.0,0.0,0.0,0.0,0.0,142.88,0.0,1755.76,34292.16,0.0,1755.76
FI000364,D000364,SC00091,229432.18,813009.96,0.0,0.0,0.0,0.0,0.0,17911.94,0.0,247344.12,3052002.24,0.0,247344.12
FI000365,D000365,SC00092,29383.65,83690.55,0.0,0.0,0.0,0.0,0.0,2042.05,0.0,31425.7,424032.12,0.0,31425.7
FI000366,D000366,SC00092,128236.56,551789.94,0.0,0.0,0.0,0.0,0.0,13261.93,0.0,141498.49,2762111.82,0.0,141498.49
FI000367,D000367,SC00092,82590.2,435828.52,0.0,0.0,0.0,0.0,0.0,9159.96,0.0,91750.16,1453601.48,0.0,91750.16
FI000368,D000368,SC00092,165459.12,712885.36,0.0,0.0,0.0,0.0,0.0,14289.25,0.0,179748.37,2141810.44,0.0,179748.37
FI000369,D000369,SC00093,72812.74,252296.66,0.0,0.0,0.0,0.0,0.0,5814.29,0.0,78627.03,1082909.69,0.0,78627.03
FI000370,D000370,SC00093,126713.08,439061.72,0.0,0.0,0.0,0.0,0.0,7064.31,0.0,133777.39,943655.04,0.0,133777.39
FI000371,D000371,SC00093,191150.2,439021.85,0.0,0.0,0.0,0.0,0.0,10975.55,0.0,202125.75,2634131.1,0.0,202125.75
FI000372,D000372,SC00093,47889.17,108518.34,0.0,0.0,0.0,0.0,0.0,2444.98,0.0,50334.15,414141.42,0.0,50334.15
FI000373,D000373,SC00094,5780.6,13113.87,0.0,0.0,0.0,0.0,0.0,359.69,0.0,6140.29,133012.11,0.0,6140.29
FI000374,D000374,SC00094,16516.0,37468.2,0.0,0.0,0.0,0.0,0.0,974.17,0.0,17490.17,281011.5,0.0,17490.17
FI000375,D000375,SC00094,286838.6,868678.78,0.0,0.0,0.0,0.0,0.0,15636.22,0.0,302474.82,2171696.95,0.0,302474.82
FI000376,D000376,SC00094,107354.0,243543.3,0.0,0.0,0.0,0.0,0.0,6088.58,0.0,113442.58,1461259.8,0.0,113442.58
FI000377,D000377,SC00095,78017.25,175635.6,0.0,0.0,0.0,0.0,0.0,4098.16,0.0,82115.41,761087.6,0.0,82115.41
