product_id,component_id,quantity_required,component_role,is_critical,substitute_component_id
P068,C051,2,Connectivity,False,C002
P068,C208,2,PCB,False,C076
P068,C060,1,Chassis,True,C011
P068,C067,4,Processor,False,
P068,C249,4,Battery,False,
P068,C273,4,Battery,True,C010
P068,C258,2,Processor,False,
P068,C391,4,Processor,True,C005
P068,C425,4,Connector,True,C004
P068,C489,1,Processor,False,C023
P068,C386,2,Connector,True,C004
P068,C490,1,Connectivity,False,
P068,C487,1,Processor,True,C005
P068,C102,4,Connectivity,True,C009
P068,C142,2,Camera,False,
P068,C192,2,PCB,False,
P068,C090,4,Chassis,False,C017
P068,C289,1,Display,False,C045
P068,C209,4,Camera,False,C008
P068,C066,2,Camera,False,C006
P068,C460,1,Processor,True,C005
P068,C214,1,PCB,False,
P068,C129,4,Battery,True,
P068,C182,2,Connectivity,True,
P069,C485,2,Connectivity,False,C002
P069,C314,1,Battery,True,C012
P069,C026,1,Battery,False,C016
P069,C050,2,Processor,False,
P069,C128,1,Memory,True,C018
P069,C384,1,Display,False,
P069,C189,2,PCB,True,
P069,C249,1,Battery,False,C010
P069,C132,4,Processor,False,C023
P069,C196,2,Sensor,False,
P069,C241,2,Memory,False,C020
P069,C482,1,Connectivity,False,
P069,C123,1,Sensor,False,C015
P069,C162,4,Chassis,True,
P069,C470,4,Sensor,False,C014
P069,C103,4,Display,False,
P069,C461,1,Battery,True,
P069,C089,1,Display,False,C033
P069,C390,1,Battery,False,
P069,C137,4,Connector,False,
P069,C301,1,PCB,True,
P069,C059,4,Chassis,False,
P069,C013,1,Display,True,C045
P069,C405,1,Connector,False,
P069,C389,1,Chassis,False,C017
P069,C441,2,Camera,True,
P069,C465,4,Display,False,
P069,C469,1,Memory,False,C020
P069,C203,1,PCB,False,C049
P069,C264,2,Memory,True,C020
P069,C316,1,Processor,False,
P069,C038,1,Chassis,True,
P069,C138,1,Display,False,C033
P069,C007,1,Connectivity,True,
P069,C291,1,Connectivity,False,C007
P069,C265,2,Connector,True,
P069,C207,2,Processor,True,C001
P069,C414,2,Camera,False,C037
P069,C429,2,PCB,True,
P069,C106,1,Connectivity,True,C007
P069,C444,1,Display,True,C013
P069,C046,1,Connector,True,
P069,C218,2,Connectivity,False,
P069,C261,4,Display,False,C045
P069,C227,2,PCB,True,C076
P069,C021,2,Chassis,False,
P069,C213,1,Connectivity,False,C007
P069,C353,2,Chassis,True,C021
P069,C276,1,Connectivity,True,
P069,C365,1,Memory,True,
P070,C408,1,Connector,False,C030
P070,C208,1,PCB,False,
P070,C472,4,Memory,False,C020
P070,C303,4,Connector,False,
P070,C215,1,PCB,False,
P070,C253,2,Memory,True,
P070,C118,4,Battery,True,C016
P070,C371,4,Camera,False,
P070,C259,4,Memory,True,C018
P070,C296,2,Connector,True,C029
P070,C323,1,Camera,True,C008
P070,C304,1,PCB,True,
P070,C319,1,Connectivity,True,C002
P070,C014,4,Sensor,False,
P070,C229,2,PCB,True,
P070,C133,2,Chassis,False,C017
P070,C240,1,Display,False,C045
P070,C365,1,Memory,True,
P070,C492,1,Chassis,True,
P070,C053,1,Battery,True,
P070,C078,2,Connector,True,
P070,C087,4,Memory,False,C018
P070,C313,4,Camera,True,C006
P070,C441,2,Camera,True,
P070,C324,1,Connectivity,True,C009
P070,C104,1,Chassis,False,C011
P070,C162,4,Chassis,True,C017
P070,C469,2,Memory,False,
P070,C355,1,Chassis,True,C021
P070,C500,4,Display,True,C045
P070,C027,1,Connectivity,False,C002
P070,C048,1,Memory,False,C018
P070,C389,1,Chassis,False,C011
P070,C297,4,Connectivity,True,
P070,C171,1,PCB,False,C024
P070,C135,2,Chassis,True,C011
P070,C105,1,PCB,True,
P070,C420,1,Chassis,False,C011
P070,C391,1,Processor,True,C005
P070,C417,1,Memory,True,C022
P070,C221,2,Processor,False,C001
P070,C439,1,Memory,True,C018
P070,C372,1,Connectivity,True,C002
P070,C414,4,Camera,False,
P070,C254,1,Processor,True,C001
P070,C479,2,Connectivity,True,C007
P070,C216,2,Processor,False,C001
P070,C437,1,Display,True,C033
P070,C123,2,Sensor,False,C003
P070,C279,1,Battery,False,
P071,C308,1,Battery,True,
P071,C250,2,Camera,True,
P071,C352,4,Processor,False,C005
P071,C236,4,Sensor,True,C015
P071,C338,1,Chassis,False,C021
P071,C445,2,Memory,False,C020
P071,C137,1,Connector,False,
P071,C390,1,Battery,False,C016
P071,C313,2,Camera,True,
P071,C436,1,Battery,False,C012
P071,C345,2,PCB,False,
P071,C080,2,Connector,True,
P071,C464,1,Connector,True,
P071,C479,2,Connectivity,True,C009
P071,C465,1,Display,False,C033
P071,C205,2,Battery,False,
P071,C333,1,Processor,True,C001
P071,C061,1,Processor,True,C001
P071,C377,1,Camera,True,C037
P071,C194,1,Connectivity,False,C002
P071,C452,1,Sensor,False,C003
P071,C163,1,Sensor,True,C015
P071,C392,1,PCB,False,C049
P071,C252,2,Connectivity,True,C002
P071,C381,4,Sensor,False,C003
P071,C289,1,Display,False,C033
P071,C031,1,Battery,True,
P071,C418,1,PCB,True,
P071,C402,1,Processor,True,C001
P071,C384,2,Display,False,
P071,C417,2,Memory,True,
P071,C322,2,Sensor,False,C003
P071,C053,2,Battery,True,C016
P071,C005,2,Processor,False,
P071,C186,1,Processor,False,
P071,C233,4,Processor,True,C023
P071,C439,1,Memory,True,C020
P071,C208,4,PCB,False,
P071,C423,1,Battery,False,C012
P071,C475,1,Chassis,False,
P071,C203,1,PCB,False,
P071,C125,2,Sensor,True,
P071,C029,1,Connector,True,
P071,C113,1,Connector,True,
P071,C343,2,Display,False,C013
P071,C411,1,Memory,False,
P071,C471,1,Memory,True,C020
P071,C223,2,Connectivity,False,C002
P071,C332,1,Camera,True,C008
P071,C357,4,Connectivity,False,C002
P072,C265,2,Connector,True,C029
P072,C319,1,Connectivity,True,C009
P072,C298,2,Camera,True,
P072,C166,1,Camera,True,C006
P072,C160,2,Sensor,True,C014
P072,C048,2,Memory,False,C020
P072,C436,1,Battery,False,C012
P072,C189,1,PCB,True,C024
P072,C428,2,Chassis,False,
P072,C271,1,Camera,True,C037
P072,C090,2,Chassis,False,C021
P072,C139,1,Connectivity,True,
P072,C043,2,Battery,False,
P072,C239,1,PCB,False,
P072,C020,1,Memory,True,C022
P072,C273,4,Battery,True,C010
P072,C402,1,Processor,True,
P072,C083,1,Processor,True,C001
P072,C036,1,Connectivity,True,
P072,C248,1,Connector,True,C029
P072,C290,1,PCB,False,
P072,C347,2,Battery,True,C012
P072,C318,1,Sensor,True,
P072,C010,1,Battery,True,
P072,C174,2,Camera,True,C008
P072,C188,2,Processor,True,
P072,C167,2,Sensor,True,C014
P072,C447,2,Processor,False,C023
P072,C457,1,Camera,True,
P072,C483,2,Memory,True,
P072,C334,2,Camera,False,C006
P072,C418,2,PCB,True,
P072,C199,2,Connector,False,C029
P072,C341,1,Chassis,False,
P072,C237,2,PCB,False,
P072,C060,2,Chassis,True,C021
P072,C049,2,PCB,True,C105
P072,C289,2,Display,False,C013
P072,C152,1,Camera,False,C037
P072,C103,1,Display,False,C045
P072,C386,4,Connector,True,C030
P072,C243,2,Camera,True,
P072,C154,4,Camera,True,C008
P072,C230,1,Memory,True,
P072,C033,2,Display,True,
P072,C395,2,PCB,False,C049
P072,C017,1,Chassis,True,
P072,C093,2,Display,False,C045
P072,C396,1,Sensor,False,C003
P072,C495,2,Connectivity,True,
P073,C229,4,PCB,True,C024
P073,C464,2,Connector,True,C030
P073,C059,1,Chassis,False,
P073,C469,2,Memory,False,
P073,C299,1,Processor,True,C023
P073,C472,2,Memory,False,
P073,C144,1,Battery,True,
P073,C429,4,PCB,True,C076
P073,C058,2,Display,True,C033
P073,C173,2,Camera,False,C008
P073,C284,1,Connector,False,C030
P073,C187,4,Sensor,True,
P073,C354,1,Connector,True,C030
P073,C318,1,Sensor,True,
P073,C095,1,Processor,True,C005
P073,C451,4,Connectivity,True,C009
P073,C241,1,Memory,False,
P073,C192,1,PCB,False,
P073,C199,1,Connector,False,C004
P073,C364,2,Processor,True,C005
P073,C018,4,Memory,False,
P073,C007,2,Connectivity,True,
P073,C338,1,Chassis,False,C021
P073,C248,2,Connector,True,
P073,C439,2,Memory,True,C020
P073,C184,4,Display,True,
P073,C414,2,Camera,False,
P073,C431,4,Sensor,True,C014
P073,C240,2,Display,False,C033
P073,C012,2,Battery,True,
P073,C123,2,Sensor,False,C015
P073,C401,1,Chassis,True,C021
P073,C293,4,Processor,False,
P073,C461,1,Battery,True,C016
P073,C121,4,Sensor,False,C003
P073,C309,2,Connectivity,False,C027
P073,C019,2,Sensor,True,C015
P073,C261,4,Display,False,C033
P073,C443,2,Connectivity,True,
P073,C264,1,Memory,True,C022
P073,C231,1,Processor,True,C001
P073,C067,1,Processor,False,C005
P073,C057,1,Chassis,False,C021
P073,C088,1,Battery,True,
P073,C105,1,PCB,True,C049
P073,C337,2,Camera,True,C006
P073,C208,2,PCB,False,
P073,C407,2,Sensor,True,
P073,C084,1,Display,False,
P073,C180,4,Processor,False,C023
P074,C211,2,Battery,True,C016
P074,C484,2,Connectivity,False,C009
P074,C387,2,PCB,True,C049
P074,C097,1,Sensor,True,
P074,C193,1,Battery,False,
P074,C050,1,Processor,False,C001
P074,C153,1,Chassis,True,C017
P074,C239,1,PCB,False,C024
P074,C227,1,PCB,True,C049
P074,C074,2,Memory,True,C018
P074,C039,1,Sensor,False,C015
P074,C416,1,Connectivity,True,
P074,C035,1,Connector,False,
P074,C478,1,Connectivity,False,
P074,C407,4,Sensor,True,C014
P074,C205,1,Battery,False,C012
P074,C159,2,PCB,False,
P074,C480,2,Camera,True,C008
P074,C203,1,PCB,False,
P074,C456,1,Camera,False,
P074,C270,2,Sensor,True,
P074,C187,4,Sensor,True,C003
P074,C129,1,Battery,True,C016
P074,C199,1,Connector,False,C004
P074,C189,1,PCB,True,C076
P074,C151,1,Memory,False,C018
P074,C461,4,Battery,True,C012
P074,C242,4,Chassis,False,
P074,C230,2,Memory,True,C020
P074,C383,1,Camera,False,C037
P074,C479,1,Connectivity,True,C002
P074,C443,1,Connectivity,True,
P074,C351,1,Camera,False,
P074,C346,4,Memory,False,C020
P074,C213,1,Connectivity,False,C002
P074,C254,2,Processor,True,C005
P074,C085,4,Camera,True,C037
P074,C022,2,Memory,True,
P074,C395,2,PCB,False,
P074,C147,1,Display,False,C013
P074,C399,4,Battery,True,C012
P074,C366,2,Connector,True,C029
P074,C482,4,Connectivity,False,
P074,C442,4,Camera,False,
P074,C500,1,Display,True,
P074,C042,2,Sensor,False,C003
P074,C181,1,Processor,True,
P074,C084,4,Display,False,C033
P074,C412,1,Memory,True,C022
P074,C350,4,Memory,True,C020
P075,C300,2,Display,False,C033
P075,C114,1,Sensor,True,C003
P075,C411,1,Memory,False,C020
P075,C136,2,Sensor,True,C003
P075,C105,2,PCB,True,C049
P075,C045,1,Display,True,
P075,C174,4,Camera,True,C037
P075,C366,2,Connector,True,C029
P075,C070,2,Memory,True,
P075,C012,1,Battery,True,C026
P075,C171,2,PCB,False,
P075,C022,4,Memory,True,C028
P075,C405,2,Connector,False,
P075,C362,1,Connector,True,C030
P075,C345,4,PCB,False,
P075,C481,4,Processor,False,C023
P075,C406,2,PCB,True,C076
P075,C388,1,Battery,False,
P075,C266,2,Memory,False,
P075,C491,1,Chassis,True,C011
P075,C123,2,Sensor,False,C003
P075,C013,4,Display,True,
P075,C071,1,Camera,True,C008
P075,C292,1,Battery,True,
P075,C284,1,Connector,False,C029
P075,C355,2,Chassis,True,C021
P075,C327,1,Display,False,
P075,C319,4,Connectivity,True,
P075,C295,1,Display,True,
P075,C087,2,Memory,False,
P075,C184,2,Display,True,
P075,C209,1,Camera,False,C008
P075,C122,1,Memory,True,
P075,C256,2,Connectivity,True,
P075,C057,1,Chassis,False,C021
P075,C488,2,Connector,False,C004
P075,C422,4,Connector,True,C004
P075,C019,1,Sensor,True,
P075,C006,2,Camera,False,C044
P075,C191,4,Connectivity,True,C009
P075,C499,1,Memory,True,
P075,C353,1,Chassis,True,C017
P075,C397,2,Memory,False,C018
P075,C344,2,Camera,True,C037
P075,C227,4,PCB,True,C024
P075,C086,2,Memory,False,C018
P075,C217,1,Camera,False,
P075,C042,1,Sensor,False,C014
P075,C083,1,Processor,True,C023
P075,C007,1,Connectivity,True,
P076,C352,4,Processor,False,C005
P076,C363,2,PCB,True,
P076,C470,2,Sensor,False,C003
P076,C306,2,Battery,False,C010
P076,C447,2,Processor,False,C005
P076,C077,1,Sensor,True,C015
P076,C322,1,Sensor,False,
P076,C351,1,Camera,False,C006
P076,C100,4,Connectivity,True,C009
P076,C136,2,Sensor,True,
P076,C005,4,Processor,False,C001
P076,C453,1,Chassis,True,
P076,C246,1,Connectivity,True,C007
P076,C168,2,Connector,True,
P076,C448,1,Battery,False,C010
P076,C394,1,Battery,False,C010
P076,C161,4,Camera,True,C037
P076,C051,2,Connectivity,False,C009
P076,C443,1,Connectivity,True,
P076,C292,2,Battery,True,C016
P076,C268,2,Memory,True,C018
P076,C279,1,Battery,False,
P076,C473,1,Display,False,C013
P076,C439,4,Memory,True,C022
P076,C342,2,Display,False,C045
P076,C402,1,Processor,True,C023
P076,C232,2,Sensor,True,C014
P076,C423,1,Battery,False,C016
P076,C409,1,Connectivity,False,C007
P076,C102,1,Connectivity,True,
P076,C010,2,Battery,True,C012
P076,C382,2,Camera,True,
P076,C458,1,Sensor,False,C003
P076,C480,1,Camera,True,C008
P076,C377,4,Camera,True,
P076,C047,1,Connector,True,
P076,C320,2,Connector,True,C029
P076,C001,2,Processor,True,
P076,C247,4,Battery,False,C016
P076,C172,1,PCB,False,C076
P076,C099,1,Camera,False,C006
P076,C460,1,Processor,True,
P076,C128,1,Memory,True,C020
P076,C200,1,Processor,True,
P076,C045,2,Display,True,C058
P076,C058,4,Display,True,C033
P076,C092,2,Processor,False,
P076,C016,2,Battery,False,
P076,C054,1,Sensor,False,C015
P076,C034,2,Connectivity,False,C009
P077,C279,1,Battery,False,C012
P077,C305,1,Chassis,True,C017
P077,C366,4,Connector,True,C030
P077,C327,1,Display,False,C033
P077,C445,2,Memory,False,C020
P077,C246,2,Connectivity,True,C002
P077,C131,4,Sensor,False,
P077,C500,1,Display,True,C033
P077,C093,2,Display,False,
P077,C474,4,Connectivity,True,
P077,C415,4,Display,True,C013
P077,C029,1,Connector,True,
P077,C354,2,Connector,True,C030
P077,C073,2,Display,False,C045
P077,C397,2,Memory,False,C020
P077,C455,2,Chassis,True,C017
P077,C133,1,Chassis,False,C017
P077,C188,4,Processor,True,C005
P077,C351,2,Camera,False,C037
P077,C025,1,Sensor,False,C015
P077,C233,1,Processor,True,
P077,C160,2,Sensor,True,
P077,C053,4,Battery,True,C010
P077,C084,1,Display,False,C033
P077,C058,2,Display,True,
P077,C401,2,Chassis,True,C011
P077,C283,2,Connectivity,True,
P077,C414,2,Camera,False,
P077,C245,2,Connectivity,True,C007
P077,C214,2,PCB,False,C076
P077,C326,1,Processor,False,
P077,C262,1,PCB,True,
P077,C002,1,Connectivity,False,
P077,C436,1,Battery,False,C010
P077,C314,4,Battery,True,C016
P077,C032,2,Sensor,True,C014
P077,C102,1,Connectivity,True,C027
P077,C433,1,Connector,True,
P077,C235,2,Battery,True,
P077,C335,1,Connector,False,C004
P077,C124,4,Battery,True,C012
P077,C350,1,Memory,True,C018
P077,C290,2,PCB,False,C024
P077,C021,4,Chassis,False,C038
P077,C296,4,Connector,True,
P077,C145,1,Camera,True,
P077,C399,2,Battery,True,C010
P077,C451,4,Connectivity,True,
P077,C213,1,Connectivity,False,
P077,C068,4,Processor,True,
P078,C271,2,Camera,True,C008
P078,C129,1,Battery,True,
P078,C063,1,Battery,False,C010
P078,C119,1,Chassis,False,
P078,C451,2,Connectivity,True,C007
P078,C357,2,Connectivity,False,
P078,C134,1,Battery,True,C016
P078,C441,4,Camera,True,C037
P078,C103,4,Display,False,C013
P078,C293,1,Processor,False,C023
P078,C003,1,Sensor,True,
P078,C239,1,PCB,False,
P078,C461,4,Battery,True,C012
P078,C436,2,Battery,False,C016
P078,C400,1,Camera,True,C006
P078,C133,2,Chassis,False,C011
P078,C380,1,Memory,False,C020
P078,C429,1,PCB,True,C076
P078,C414,4,Camera,False,
P078,C314,4,Battery,True,C012
P078,C065,2,Display,False,
P078,C459,2,Processor,True,C001
P078,C493,1,Processor,True,C001
P078,C262,1,PCB,True,C024
P078,C404,4,Connector,False,C030
P078,C388,1,Battery,False,
P078,C157,2,PCB,False,
P078,C308,1,Battery,True,C010
P078,C087,1,Memory,False,C022
P078,C105,2,PCB,True,
P078,C249,1,Battery,False,C010
P078,C456,2,Camera,False,
P078,C029,4,Connector,True,
P078,C440,1,Camera,False,C037
P078,C387,1,PCB,True,C049
P078,C432,1,PCB,True,C049
P078,C049,2,PCB,True,C105
P078,C269,1,Memory,False,C018
P078,C022,2,Memory,True,C028
P078,C419,2,Sensor,False,C014
P078,C104,1,Chassis,False,C011
P078,C026,1,Battery,False,C010
P078,C092,1,Processor,False,C023
P078,C277,1,Display,True,C045
P078,C391,1,Processor,True,C005
P078,C153,2,Chassis,True,
P078,C402,4,Processor,True,C005
P078,C142,2,Camera,False,
P078,C136,1,Sensor,True,C003
P078,C212,2,Display,False,
P079,C460,4,Processor,True,
P079,C296,1,Connector,True,
P079,C039,4,Sensor,False,
P079,C360,1,Connector,True,C029
P079,C468,2,Connector,True,
P079,C399,4,Battery,True,C012
P079,C286,1,Connector,True,C029
P079,C456,2,Camera,False,C006
P079,C081,4,Display,False,
P079,C282,2,Connectivity,False,C009
P079,C015,2,Sensor,True,
P079,C080,2,Connector,True,
P079,C112,1,Connectivity,False,
P079,C464,1,Connector,True,
P079,C047,1,Connector,True,
P079,C075,2,Connector,False,
P079,C029,2,Connector,True,C004
P079,C495,2,Connectivity,True,C007
P079,C072,1,Processor,False,C001
P079,C056,1,Sensor,True,
P079,C069,1,Chassis,True,
P079,C311,1,Connectivity,False,
P079,C397,1,Memory,False,
P079,C129,4,Battery,True,
P079,C292,2,Battery,True,
P079,C478,4,Connectivity,False,C002
P079,C099,1,Camera,False,
P079,C366,2,Connector,True,C030
P079,C198,1,Connector,False,
P079,C004,4,Connector,False,
P079,C465,2,Display,False,
P079,C125,4,Sensor,True,C015
P079,C439,4,Memory,True,C018
P079,C461,2,Battery,True,
P079,C455,1,Chassis,True,C021
P079,C202,1,Camera,True,C037
P079,C042,1,Sensor,False,
P079,C280,1,Connectivity,False,C002
P079,C351,1,Camera,False,
P079,C077,2,Sensor,True,C015
P079,C429,2,PCB,True,C024
P079,C342,2,Display,False,
P079,C064,4,Chassis,False,C017
P079,C281,1,Connector,True,
P079,C263,2,Memory,True,C020
P079,C497,2,PCB,False,
P079,C289,1,Display,False,
P079,C438,1,Processor,False,C005
P079,C146,2,Sensor,False,
P079,C340,2,Sensor,True,
P080,C383,2,Camera,False,C006
P080,C055,1,Processor,True,C023
P080,C248,1,Connector,True,C030
P080,C068,1,Processor,True,
P080,C330,4,Display,False,
P080,C250,4,Camera,True,C008
P080,C483,2,Memory,True,C020
P080,C288,1,Chassis,True,C017
P080,C113,1,Connector,True,
P080,C007,2,Connectivity,True,
P080,C115,1,Connector,False,C004
P080,C140,2,Camera,True,C008
P080,C401,2,Chassis,True,C011
P080,C064,2,Chassis,False,C021
P080,C363,1,PCB,True,C024
P080,C361,1,Connectivity,True,C007
P080,C101,1,Display,False,C013
P080,C464,1,Connector,True,
P080,C160,1,Sensor,True,C014
P080,C381,4,Sensor,False,C003
P080,C011,4,Chassis,True,C017
P080,C146,1,Sensor,False,
P080,C276,4,Connectivity,True,C002
P080,C247,1,Battery,False,
P080,C312,1,Connector,False,C030
P080,C469,2,Memory,False,C022
P080,C208,2,PCB,False,C076
P080,C317,2,Battery,True,C012
P080,C212,1,Display,False,C045
P080,C348,1,Chassis,False,C021
P080,C290,4,PCB,False,C049
P080,C468,1,Connector,True,C004
P080,C052,2,Memory,False,C022
P080,C304,1,PCB,True,C049
P080,C096,2,Chassis,False,
P080,C319,1,Connectivity,True,C007
P080,C021,1,Chassis,False,C011
P080,C079,1,Connectivity,False,C009
P080,C069,2,Chassis,True,
P080,C473,2,Display,False,
P080,C235,2,Battery,True,C016
P080,C236,4,Sensor,True,C014
P080,C441,2,Camera,True,C037
P080,C184,1,Display,True,
P080,C117,4,Sensor,False,C003
P080,C037,1,Camera,False,C044
P080,C487,1,Processor,True,C001
P080,C192,2,PCB,False,C049
P080,C188,1,Processor,True,
P080,C273,1,Battery,True,C016
P081,C170,2,Sensor,True,C003
P081,C480,2,Camera,True,
P081,C056,4,Sensor,True,
P081,C483,1,Memory,True,C020
P081,C407,2,Sensor,True,
P081,C122,2,Memory,True,C028
P081,C314,4,Battery,True,C010
P081,C440,4,Camera,False,C006
P081,C394,4,Battery,False,C012
P081,C120,2,Camera,False,C008
P081,C236,1,Sensor,True,
P081,C231,2,Processor,True,C005
P081,C209,2,Camera,False,C037
P081,C274,4,Battery,True,C016
P081,C052,4,Memory,False,C018
P081,C254,2,Processor,True,
P081,C234,1,Processor,False,C005
P081,C322,2,Sensor,False,
P081,C397,2,Memory,False,C018
P081,C174,4,Camera,True,
P081,C082,1,Battery,True,C016
P081,C442,1,Camera,False,C006
P081,C240,1,Display,False,C045
P081,C439,1,Memory,True,C020
P081,C388,1,Battery,False,C012
P081,C162,2,Chassis,True,C017
P081,C429,1,PCB,True,C076
P081,C073,4,Display,False,
P081,C143,1,Connector,False,C030
P081,C283,2,Connectivity,True,C002
P081,C187,1,Sensor,True,
P081,C034,2,Connectivity,False,
P081,C068,1,Processor,True,C023
P081,C194,1,Connectivity,False,C009
P081,C428,1,Chassis,False,
P081,C224,4,PCB,False,C105
P081,C269,1,Memory,False,
P081,C386,4,Connector,True,
P081,C279,2,Battery,False,
P081,C488,1,Connector,False,C030
P081,C390,1,Battery,False,
P081,C199,2,Connector,False,C030
P081,C203,2,PCB,False,
P081,C481,2,Processor,False,
P081,C256,2,Connectivity,True,
P081,C421,4,Processor,False,
P081,C049,4,PCB,True,C105
P081,C063,4,Battery,False,C010
P081,C064,1,Chassis,False,C021
P081,C382,1,Camera,True,
P082,C470,1,Sensor,False,
P082,C130,1,Display,False,C045
P082,C230,1,Memory,True,
P082,C191,2,Connectivity,True,C002
P082,C273,1,Battery,True,C010
P082,C420,4,Chassis,False,C017
P082,C455,4,Chassis,True,C017
P082,C225,2,Connectivity,False,C007
P082,C389,1,Chassis,False,
P082,C046,4,Connector,True,C029
P082,C351,2,Camera,False,C006
P082,C372,1,Connectivity,True,
P082,C294,1,PCB,True,
P082,C381,4,Sensor,False,
P082,C395,2,PCB,False,C049
P082,C338,4,Chassis,False,C021
P082,C199,1,Connector,False,
P082,C356,1,Memory,True,C022
P082,C318,1,Sensor,True,
P082,C309,4,Connectivity,False,C007
P082,C358,2,Memory,False,
P082,C500,1,Display,True,
P082,C077,1,Sensor,True,
P082,C333,1,Processor,True,C001
P082,C418,1,PCB,True,C049
P082,C264,1,Memory,True,C020
P082,C041,4,Connectivity,False,
P082,C034,2,Connectivity,False,
P082,C474,1,Connectivity,True,C002
P082,C161,2,Camera,True,
P082,C249,1,Battery,False,C010
P082,C394,1,Battery,False,C010
P082,C180,2,Processor,False,C023
P082,C118,4,Battery,True,C012
P082,C109,1,Chassis,False,C017
P082,C101,2,Display,False,
P082,C281,1,Connector,True,C029
P082,C380,1,Memory,False,C018
P082,C270,1,Sensor,True,
P082,C469,2,Memory,False,C018
P082,C057,4,Chassis,False,C011
P082,C154,4,Camera,True,C006
P082,C487,4,Processor,True,C001
P082,C413,1,Connectivity,True,C009
P082,C288,1,Chassis,True,C011
P082,C354,1,Connector,True,C030
P082,C071,2,Camera,True,C006
P082,C369,1,Memory,False,
P082,C086,1,Memory,False,C022
P082,C024,1,PCB,True,
P083,C274,2,Battery,True,C010
P083,C188,1,Processor,True,
P083,C021,1,Chassis,False,C017
P083,C292,1,Battery,True,C012
P083,C359,2,Processor,True,C005
P083,C435,2,Processor,False,C001
P083,C105,1,PCB,True,C076
P083,C141,1,Battery,True,C012
P083,C357,4,Connectivity,False,
P083,C448,1,Battery,False,
P083,C003,4,Sensor,True,C015
P083,C458,1,Sensor,False,C003
P083,C369,2,Memory,False,
P083,C175,1,Camera,True,
P083,C156,4,Sensor,True,
P083,C150,1,Display,False,
P083,C121,1,Sensor,False,C003
P083,C281,2,Connector,True,
P083,C024,2,PCB,True,C105
P083,C174,1,Camera,True,C006
P083,C154,1,Camera,True,
P083,C219,1,Battery,True,
P083,C300,2,Display,False,
P083,C005,1,Processor,False,C050
P083,C366,1,Connector,True,C004
P083,C194,1,Connectivity,False,C007
P083,C444,1,Display,True,
P083,C374,1,Connectivity,False,C002
P083,C218,2,Connectivity,False,C009
P083,C482,1,Connectivity,False,
P083,C051,4,Connectivity,False,C009
P083,C387,2,PCB,True,C076
P083,C067,2,Processor,False,
P083,C074,1,Memory,True,C020
P083,C475,2,Chassis,False,
P083,C157,4,PCB,False,C024
P083,C344,1,Camera,True,C037
P083,C356,1,Memory,True,
P083,C401,1,Chassis,True,C021
P083,C176,2,Connector,False,C004
P083,C136,4,Sensor,True,C015
P083,C271,1,Camera,True,C008
P083,C134,1,Battery,True,C010
P083,C294,1,PCB,True,
P083,C006,4,Camera,False,C037
P083,C198,1,Connector,False,
P083,C455,1,Chassis,True,C017
P083,C036,4,Connectivity,True,
P083,C417,2,Memory,True,C020
P083,C013,2,Display,True,
P084,C468,1,Connector,True,
P084,C377,2,Camera,True,C006
P084,C306,2,Battery,False,C010
P084,C307,2,Battery,False,
P084,C122,1,Memory,True,C018
P084,C350,1,Memory,True,
P084,C109,1,Chassis,False,
P084,C154,2,Camera,True,C008
P084,C012,4,Battery,True,
P084,C047,2,Connector,True,
P084,C182,1,Connectivity,True,
P084,C202,1,Camera,True,
P084,C361,4,Connectivity,True,C007
P084,C007,2,Connectivity,True,C027
P084,C027,1,Connectivity,False,
P084,C103,4,Display,False,C013
P084,C277,1,Display,True,C033
P084,C304,2,PCB,True,C024
P084,C381,1,Sensor,False,C015
P084,C375,1,Processor,True,C001
P084,C065,1,Display,False,
P084,C150,1,Display,False,
P084,C220,2,Chassis,True,
P084,C059,4,Chassis,False,C021
P084,C386,2,Connector,True,
P084,C239,2,PCB,False,
P084,C196,1,Sensor,False,
P084,C188,1,Processor,True,
P084,C281,2,Connector,True,
P084,C463,4,Connectivity,True,C009
P084,C146,1,Sensor,False,C003
P084,C274,2,Battery,True,C016
P084,C169,2,PCB,True,C024
P084,C133,4,Chassis,False,C021
P084,C308,1,Battery,True,C012
P084,C190,2,Connectivity,True,C002
P084,C403,2,Display,False,C033
P084,C192,1,PCB,False,C024
P084,C096,1,Chassis,False,
P084,C253,2,Memory,True,
P084,C015,4,Sensor,True,C019
P084,C161,4,Camera,True,C006
P084,C217,1,Camera,False,C006
P084,C032,1,Sensor,True,C014
P084,C413,2,Connectivity,True,C009
P084,C398,2,Battery,False,C016
P084,C384,1,Display,False,
P084,C316,4,Processor,False,
P084,C167,1,Sensor,True,
P084,C199,1,Connector,False,C030
P085,C457,4,Camera,True,
P085,C438,1,Processor,False,C001
P085,C270,1,Sensor,True,C015
P085,C383,2,Camera,False,C008
P085,C012,2,Battery,True,
P085,C254,1,Processor,True,C005
P085,C464,2,Connector,True,C029
P085,C264,2,Memory,True,C022
P085,C176,2,Connector,False,C004
P085,C399,4,Battery,True,C016
P085,C244,2,Camera,False,C037
P085,C122,2,Memory,True,
P085,C041,2,Connectivity,False,
P085,C280,1,Connectivity,False,C009
P085,C068,1,Processor,True,
P085,C037,1,Camera,False,
P085,C064,2,Chassis,False,
P085,C444,2,Display,True,
P085,C350,2,Memory,True,
P085,C413,4,Connectivity,True,
