order_id,customer_id,product_id,warehouse_id,order_date,required_date,quantity,unit_price,priority,order_status,region
O000301,CU04297,P074,W022,2026-12-21,2026-12-27,6,2182.61,Critical,Delivered,West
O000302,CU12322,P033,W021,2026-10-28,2026-11-04,4,1930.74,Critical,Delivered,South
O000303,CU15350,P091,W027,2026-11-20,2026-11-27,6,1764.05,Low,Delivered,East
O000304,CU02322,P088,W016,2026-04-01,2026-04-06,2,1756.58,Medium,Delivered,West
O000305,CU04616,P055,W019,2026-09-25,2026-10-01,12,1521.29,Low,Delivered,North
O000306,CU12770,P097,W029,2026-10-01,2026-10-07,8,2092.9,Medium,Delivered,North
O000307,CU15879,P054,W026,2026-05-23,2026-05-28,4,1873.41,Medium,Delivered,West
O000308,CU11874,P039,W026,2026-04-22,2026-04-28,1,1579.48,Low,Delivered,West
O000309,CU12535,P065,W015,2026-03-05,2026-03-09,12,1558.03,Medium,Delivered,South
O000310,CU17639,P001,W013,2026-04-21,2026-04-28,5,1828.71,High,Delivered,North
O000311,CU10278,P019,W011,2026-04-20,2026-04-27,5,1619.04,Medium,Delivered,South
O000312,CU12899,P011,W025,2026-05-22,2026-05-27,6,1428.84,Medium,Delivered,South
O000313,CU09041,P042,W023,2026-10-30,2026-11-05,9,1908.24,Critical,Delivered,North
O000314,CU14850,P099,W023,2026-11-19,2026-11-23,6,1662.53,High,Delivered,North
O000315,CU02488,P043,W008,2026-09-16,2026-09-21,2,2352.24,Low,Delivered,West
O000316,CU01014,P061,W030,2026-03-06,2026-03-10,10,2377.45,Low,Delivered,South
O000317,CU13875,P059,W001,2026-09-16,2026-09-23,8,1457.23,Critical,Delivered,South
O000318,CU03244,P084,W025,2026-07-26,2026-07-31,14,1221.81,Medium,Delivered,South
O000319,CU16067,P044,W025,2026-07-25,2026-07-30,6,1667.76,Medium,Delivered,South
O000320,CU18437,P007,W007,2026-09-09,2026-09-13,15,2362.8,High,Delivered,East
O000321,CU16382,P077,W013,2026-08-17,2026-08-23,6,1618.08,High,Delivered,North
O000322,CU07782,P020,W013,2026-06-13,2026-06-21,14,1566.77,High,Delivered,North
O000323,CU00110,P005,W023,2026-01-24,2026-01-30,14,1489.32,Critical,Delivered,North
O000324,CU02656,P002,W015,2026-10-24,2026-10-29,8,2277.32,Medium,Delivered,South
O000325,CU02483,P029,W008,2026-02-27,2026-03-04,1,1884.63,Critical,Delivered,West
O000326,CU05205,P057,W004,2026-12-28,2027-01-03,3,1566.39,Medium,In_Transit,South
O000327,CU03641,P052,W006,2026-06-15,2026-06-19,11,1581.06,Medium,Delivered,West
O000328,CU05487,P051,W001,2026-01-27,2026-01-31,9,2002.77,Critical,Delivered,South
O000329,CU02644,P015,W026,2026-03-02,2026-03-07,6,1904.84,Medium,Delivered,West
O000330,CU00875,P028,W004,2026-08-07,2026-08-13,2,1832.07,High,Delivered,South
O000331,CU01459,P080,W010,2026-07-13,2026-07-17,15,1828.94,Medium,Delivered,South
O000332,CU00621,P048,W003,2026-08-29,2026-09-03,4,2211.5,Medium,Delivered,North
O000333,CU12041,P096,W002,2026-07-06,2026-07-10,13,2186.42,Low,Delivered,West
O000334,CU16562,P095,W004,2026-10-30,2026-11-04,11,2018.8,Critical,Delivered,South
O000335,CU00026,P047,W009,2026-04-25,2026-05-01,7,1495.14,Critical,Delivered,North
O000336,CU06394,P014,W007,2026-05-01,2026-05-07,13,2468.18,Low,Delivered,East
O000337,CU00237,P010,W009,2026-09-11,2026-09-18,14,1599.86,High,Delivered,North
O000338,CU00108,P068,W006,2026-12-27,2027-01-01,13,1573.67,Critical,Delivered,West
O000339,CU09922,P027,W011,2026-07-24,2026-07-31,12,1865.83,Critical,Delivered,South
O000340,CU09911,P094,W027,2026-04-03,2026-04-09,10,1755.47,Low,Delivered,East
O000341,CU07062,P052,W012,2026-06-04,2026-06-08,3,1581.06,Medium,Delivered,West
O000342,CU19137,P006,W025,2026-01-05,2026-01-10,10,1779.32,High,Delivered,South
O000343,CU09560,P096,W008,2026-01-02,2026-01-07,14,2186.42,Medium,Delivered,West
O000344,CU02779,P036,W023,2026-08-05,2026-08-11,12,1498.01,Low,Delivered,North
O000345,CU08109,P081,W011,2026-09-26,2026-09-30,4,1828.86,High,Delivered,South
O000346,CU06338,P063,W024,2026-03-22,2026-03-29,5,2106.53,Critical,Delivered,South
O000347,CU09361,P014,W022,2026-08-29,2026-09-04,9,2468.18,Low,Delivered,West
O000348,CU08963,P068,W029,2026-02-28,2026-03-05,6,1573.67,High,Delivered,North
O000349,CU14317,P027,W017,2026-10-27,2026-10-31,1,1865.83,Medium,Delivered,East
O000350,CU01326,P048,W019,2026-09-01,2026-09-06,7,2211.5,Low,Delivered,North
O000351,CU00898,P022,W006,2026-06-19,2026-06-23,3,1443.59,Critical,Delivered,West
O000352,CU11599,P063,W017,2026-08-08,2026-08-14,1,2106.53,Medium,Delivered,East
O000353,CU14191,P073,W015,2026-11-24,2026-11-30,10,2049.17,Medium,Delivered,South
O000354,CU18078,P070,W012,2026-04-18,2026-04-24,13,1491.91,High,Delivered,West
O000355,CU15910,P046,W008,2026-06-22,2026-06-27,2,1718.99,Critical,Delivered,West
O000356,CU19225,P006,W026,2026-04-07,2026-04-11,3,1779.32,Low,Delivered,West
O000357,CU01374,P061,W023,2026-08-15,2026-08-22,8,2377.45,Critical,Delivered,North
O000358,CU19759,P007,W016,2026-10-08,2026-10-15,11,2362.8,Critical,Delivered,West
O000359,CU08684,P069,W027,2026-12-03,2026-12-09,8,1609.53,Low,Delivered,East
O000360,CU13053,P064,W019,2026-07-26,2026-08-02,14,1049.36,Medium,Delivered,North
O000361,CU01683,P080,W022,2026-11-21,2026-11-27,6,1828.94,High,Delivered,West
O000362,CU09487,P085,W003,2026-10-25,2026-10-31,14,1638.45,Medium,Delivered,North
O000363,CU02635,P092,W028,2026-10-31,2026-11-04,10,1859.79,Critical,Delivered,West
O000364,CU19337,P072,W020,2026-03-25,2026-03-31,12,1671.96,Medium,Delivered,South
O000365,CU03315,P028,W026,2026-12-12,2026-12-17,3,1832.07,Low,Delivered,West
O000366,CU18804,P057,W008,2026-10-09,2026-10-16,5,1566.39,Medium,Delivered,West
O000367,CU00819,P024,W019,2026-06-13,2026-06-20,9,1890.71,Critical,Delivered,North
O000368,CU02473,P074,W013,2026-10-02,2026-10-09,9,2182.61,Critical,Delivered,North
O000369,CU09390,P005,W004,2026-12-18,2026-12-23,11,1489.32,High,Delivered,South
O000370,CU03497,P039,W013,2026-05-02,2026-05-06,6,1579.48,Low,Delivered,North
O000371,CU06486,P070,W021,2026-04-15,2026-04-19,7,1491.91,Medium,Delivered,South
O000372,CU19052,P021,W017,2026-05-19,2026-05-26,3,2276.14,High,Delivered,East
O000373,CU12651,P057,W006,2026-08-12,2026-08-19,10,1566.39,High,Delivered,West
O000374,CU10390,P012,W006,2026-09-22,2026-09-26,6,1259.62,Low,Delivered,West
O000375,CU16207,P068,W017,2026-12-10,2026-12-17,1,1573.67,High,Delivered,East
O000376,CU15367,P021,W016,2026-10-24,2026-10-29,9,2276.14,High,Delivered,West
O000377,CU16454,P029,W007,2026-07-07,2026-07-13,2,1884.63,Low,Delivered,East
O000378,CU00395,P041,W005,2026-07-13,2026-07-18,4,1836.19,Low,Delivered,South
O000379,CU12742,P100,W004,2026-05-24,2026-05-28,6,1663.66,Medium,Delivered,South
O000380,CU15800,P043,W010,2026-10-11,2026-10-19,5,2352.24,Low,Delivered,South
O000381,CU09603,P077,W028,2026-02-10,2026-02-17,6,1618.08,Medium,Delivered,West
O000382,CU13274,P061,W018,2026-08-11,2026-08-17,12,2377.45,Low,Delivered,West
O000383,CU12687,P091,W017,2026-05-03,2026-05-10,14,1764.05,Medium,Delivered,East
O000384,CU06675,P043,W019,2026-06-28,2026-07-02,5,2352.24,Medium,Delivered,North
O000385,CU10208,P050,W013,2026-11-19,2026-11-27,10,1681.79,Medium,Delivered,North
O000386,CU18232,P078,W002,2026-05-08,2026-05-12,2,1303.45,Low,Delivered,West
O000387,CU19225,P045,W006,2026-01-15,2026-01-20,11,1401.0,Critical,Delivered,West
O000388,CU18098,P057,W010,2026-05-06,2026-05-13,10,1566.39,Critical,Delivered,South
O000389,CU06584,P033,W017,2026-06-07,2026-06-13,13,1930.74,Low,Delivered,East
O000390,CU13223,P052,W029,2026-01-18,2026-01-24,13,1581.06,Low,Delivered,North
O000391,CU10825,P088,W014,2026-05-13,2026-05-19,11,1756.58,Low,Delivered,South
O000392,CU11079,P076,W012,2026-11-22,2026-11-26,3,1517.74,Medium,Delivered,West
O000393,CU06534,P090,W022,2026-08-02,2026-08-08,8,2191.23,High,Delivered,West
O000394,CU15831,P039,W025,2026-09-24,2026-09-30,2,1579.48,Critical,Delivered,South
O000395,CU13233,P065,W028,2026-03-19,2026-03-24,12,1558.03,Medium,Delivered,West
O000396,CU04475,P037,W015,2026-04-23,2026-04-29,4,1837.25,Low,Delivered,South
O000397,CU14812,P011,W018,2026-02-20,2026-02-26,9,1428.84,High,Delivered,West
O000398,CU11347,P025,W002,2026-05-02,2026-05-07,2,1278.22,Low,Delivered,West
O000399,CU16516,P046,W006,2026-02-05,2026-02-09,13,1718.99,Low,Delivered,West
O000400,CU03798,P002,W026,2026-09-08,2026-09-12,13,2277.32,Low,Delivered,West
O000401,CU19824,P061,W015,2026-11-23,2026-11-28,12,2377.45,Low,Delivered,South
O000402,CU19730,P040,W019,2026-05-19,2026-05-26,10,1600.78,Low,Delivered,North
O000403,CU15378,P025,W022,2026-01-30,2026-02-04,12,1278.22,High,Delivered,West
O000404,CU19589,P082,W005,2026-01-12,2026-01-17,13,1477.02,Critical,Delivered,South
O000405,CU04355,P063,W014,2026-07-08,2026-07-15,15,2106.53,Low,Delivered,South
O000406,CU12643,P096,W013,2026-03-18,2026-03-24,6,2186.42,Critical,Delivered,North
O000407,CU01369,P053,W016,2026-01-05,2026-01-11,8,1638.29,High,Delivered,West
O000408,CU01158,P067,W010,2026-12-12,2026-12-19,8,1766.71,Low,Delivered,South
O000409,CU15729,P035,W010,2026-10-24,2026-10-29,4,1875.22,Medium,Delivered,South
O000410,CU09081,P071,W001,2026-09-26,2026-09-30,8,1449.26,Low,Delivered,South
O000411,CU15713,P040,W005,2026-04-11,2026-04-16,11,1600.78,Critical,Delivered,South
O000412,CU12764,P062,W003,2026-02-26,2026-03-04,4,1682.3,Medium,Delivered,North
O000413,CU08934,P086,W011,2026-07-25,2026-07-30,12,1780.69,Medium,Delivered,South
O000414,CU19857,P041,W028,2026-02-07,2026-02-13,7,1836.19,Medium,Delivered,West
O000415,CU12035,P025,W011,2026-02-27,2026-03-04,5,1278.22,High,Delivered,South
O000416,CU16319,P098,W010,2026-06-10,2026-06-17,10,1551.28,Critical,Delivered,South
O000417,CU18412,P098,W002,2026-10-21,2026-10-25,4,1551.28,Critical,Delivered,West
O000418,CU09534,P083,W006,2026-07-09,2026-07-15,7,1718.44,High,Delivered,West
O000419,CU07561,P030,W011,2026-11-14,2026-11-18,9,2508.28,High,Delivered,South
O000420,CU10605,P095,W018,2026-11-19,2026-11-24,10,2018.8,Medium,Delivered,West
O000421,CU18561,P086,W021,2026-07-06,2026-07-11,10,1780.69,Medium,Delivered,South
O000422,CU11479,P008,W028,2026-06-08,2026-06-12,3,1754.19,High,Delivered,West
O000423,CU01603,P007,W019,2026-04-12,2026-04-18,4,2362.8,Medium,Delivered,North
O000424,CU05120,P051,W010,2026-06-30,2026-07-04,2,2002.77,Medium,Delivered,South
O000425,CU04516,P015,W008,2026-08-12,2026-08-17,12,1904.84,Critical,Delivered,West
O000426,CU15688,P070,W024,2026-07-17,2026-07-21,14,1491.91,Low,Delivered,South
O000427,CU17857,P006,W001,2026-09-13,2026-09-18,7,1779.32,Medium,Delivered,South
O000428,CU11099,P056,W007,2026-08-05,2026-08-12,15,2450.17,Critical,Delivered,East
O000429,CU03915,P044,W002,2026-07-25,2026-07-31,11,1667.76,Critical,Delivered,West
O000430,CU08936,P046,W026,2026-12-11,2026-12-15,11,1718.99,High,Delivered,West
O000431,CU12536,P030,W025,2026-11-14,2026-11-19,14,2508.28,Low,Delivered,South
O000432,CU05854,P086,W008,2026-12-02,2026-12-07,7,1780.69,Low,Delivered,West
O000433,CU11463,P022,W002,2026-12-23,2026-12-27,9,1443.59,Medium,Delivered,West
O000434,CU11743,P003,W019,2026-02-25,2026-03-01,8,1382.34,Medium,Delivered,North
O000435,CU08578,P054,W023,2026-01-19,2026-01-26,10,1873.41,Critical,Delivered,North
O000436,CU11938,P022,W006,2026-05-19,2026-05-23,14,1443.59,High,Delivered,West
O000437,CU02344,P098,W007,2026-11-23,2026-11-30,5,1551.28,Low,Delivered,East
O000438,CU05177,P089,W007,2026-12-03,2026-12-09,8,1582.11,High,Delivered,East
O000439,CU10904,P068,W028,2026-01-20,2026-01-24,5,1573.67,Low,Delivered,West
O000440,CU05030,P046,W012,2026-12-14,2026-12-18,8,1718.99,Critical,Delivered,West
O000441,CU19522,P061,W025,2026-05-03,2026-05-08,7,2377.45,Critical,Delivered,South
O000442,CU16670,P015,W010,2026-04-29,2026-05-04,13,1904.84,Low,Delivered,South
O000443,CU12154,P044,W020,2026-03-07,2026-03-11,13,1667.76,Medium,Delivered,South
O000444,CU03174,P089,W010,2026-02-12,2026-02-19,2,1582.11,High,Delivered,South
O000445,CU09445,P019,W030,2026-11-02,2026-11-09,8,1619.04,Low,Delivered,South
O000446,CU04649,P083,W020,2026-11-14,2026-11-22,12,1718.44,Critical,Delivered,South
O000447,CU12246,P059,W007,2026-02-05,2026-02-11,7,1457.23,Medium,Delivered,East
O000448,CU15193,P086,W030,2026-10-21,2026-10-26,2,1780.69,Low,Delivered,South
O000449,CU07112,P055,W024,2026-05-07,2026-05-12,11,1521.29,High,Delivered,South
O000450,CU00650,P092,W020,2026-07-17,2026-07-23,4,1859.79,Low,Delivered,South
O000451,CU03147,P044,W013,2026-02-04,2026-02-11,3,1667.76,Medium,Delivered,North
O000452,CU02177,P015,W004,2026-11-19,2026-11-24,10,1904.84,High,Delivered,South
O000453,CU04441,P094,W026,2026-02-01,2026-02-06,2,1755.47,Medium,Delivered,West
O000454,CU18332,P003,W003,2026-05-26,2026-05-30,7,1382.34,Medium,Delivered,North
O000455,CU18299,P069,W022,2026-10-29,2026-11-04,11,1609.53,Medium,Delivered,West
O000456,CU04922,P084,W004,2026-06-18,2026-06-22,7,1221.81,Critical,Delivered,South
O000457,CU13786,P010,W012,2026-04-04,2026-04-10,13,1599.86,Critical,Delivered,West
O000458,CU02551,P052,W010,2026-01-21,2026-01-27,9,1581.06,High,Delivered,South
O000459,CU04291,P039,W027,2026-08-01,2026-08-07,3,1579.48,Critical,Delivered,East
O000460,CU06944,P023,W029,2026-01-07,2026-01-11,3,1437.45,Low,Delivered,North
O000461,CU16920,P070,W018,2026-08-09,2026-08-16,14,1491.91,Critical,Delivered,West
O000462,CU05817,P084,W021,2026-08-09,2026-08-13,15,1221.81,Medium,Delivered,South
O000463,CU04247,P056,W009,2026-02-25,2026-03-03,1,2450.17,Medium,Delivered,North
O000464,CU13250,P099,W013,2026-12-13,2026-12-17,3,1662.53,Critical,Delivered,North
O000465,CU02465,P008,W019,2026-08-02,2026-08-07,2,1754.19,High,Delivered,North
O000466,CU05652,P029,W026,2026-10-08,2026-10-14,9,1884.63,Low,Delivered,West
O000467,CU18762,P032,W003,2026-12-10,2026-12-16,15,1577.18,Medium,Delivered,North
O000468,CU04551,P038,W009,2026-10-28,2026-11-02,13,1677.89,Medium,Delivered,North
O000469,CU04088,P076,W028,2026-11-23,2026-11-28,7,1517.74,Low,Delivered,West
O000470,CU13241,P015,W013,2026-12-20,2026-12-26,15,1904.84,High,Delivered,North
O000471,CU16065,P016,W015,2026-12-18,2026-12-23,14,1877.81,Critical,Delivered,South
O000472,CU17867,P070,W028,2026-04-08,2026-04-15,15,1491.91,Low,Delivered,West
O000473,CU15419,P011,W020,2026-02-25,2026-03-01,15,1428.84,Medium,Delivered,South
O000474,CU17573,P091,W004,2026-01-02,2026-01-06,9,1764.05,High,Delivered,South
O000475,CU11248,P027,W015,2026-05-26,2026-06-01,13,1865.83,High,Delivered,South
O000476,CU06085,P047,W003,2026-08-05,2026-08-11,1,1495.14,Medium,Delivered,North
O000477,CU04730,P084,W004,2026-10-01,2026-10-05,9,1221.81,High,Delivered,South
O000478,CU09631,P083,W008,2026-10-07,2026-10-12,1,1718.44,Low,Delivered,West
O000479,CU01329,P062,W013,2026-09-02,2026-09-08,12,1682.3,Low,Delivered,North
O000480,CU14329,P008,W015,2026-07-28,2026-08-02,15,1754.19,Medium,Delivered,South
O000481,CU06731,P042,W020,2026-09-02,2026-09-08,15,1908.24,High,Delivered,South
O000482,CU02765,P064,W030,2026-09-09,2026-09-13,12,1049.36,Critical,Delivered,South
O000483,CU11024,P048,W009,2026-09-30,2026-10-05,14,2211.5,Critical,Delivered,North
O000484,CU07124,P011,W010,2026-04-15,2026-04-19,15,1428.84,Low,Delivered,South
O000485,CU01014,P044,W018,2026-05-04,2026-05-10,8,1667.76,High,Delivered,West
O000486,CU11395,P054,W020,2026-03-31,2026-04-04,8,1873.41,Medium,Delivered,South
O000487,CU13866,P093,W023,2026-05-09,2026-05-13,15,2141.57,Medium,Delivered,North
O000488,CU12419,P023,W007,2026-10-11,2026-10-17,15,1437.45,High,Delivered,East
O000489,CU11464,P007,W005,2026-09-01,2026-09-07,8,2362.8,High,Delivered,South
O000490,CU01215,P058,W007,2026-05-12,2026-05-19,5,1481.9,Medium,Delivered,East
O000491,CU12862,P017,W010,2026-05-24,2026-05-31,14,1531.05,Medium,Delivered,South
O000492,CU17032,P012,W007,2026-01-17,2026-01-24,4,1259.62,Critical,Delivered,East
O000493,CU12444,P055,W011,2026-04-13,2026-04-18,5,1521.29,High,Delivered,South
O000494,CU16795,P076,W017,2026-03-01,2026-03-08,9,1517.74,High,Delivered,East
O000495,CU06342,P050,W025,2026-05-27,2026-06-01,12,1681.79,Critical,Delivered,South
O000496,CU05038,P032,W019,2026-07-25,2026-07-31,2,1577.18,High,Delivered,North
O000497,CU07377,P067,W011,2026-02-13,2026-02-20,11,1766.71,Critical,Delivered,South
O000498,CU06505,P087,W007,2026-10-23,2026-10-27,15,1689.96,Critical,Delivered,East
O000499,CU15306,P093,W022,2026-04-30,2026-05-06,4,2141.57,Low,Delivered,West
O000500,CU19555,P017,W014,2026-05-14,2026-05-20,6,1531.05,High,Delivered,South
O000501,CU07669,P039,W011,2026-04-21,2026-04-28,12,1579.48,Medium,Delivered,South
O000502,CU03623,P020,W021,2026-08-15,2026-08-19,2,1566.77,Medium,Delivered,South
O000503,CU11908,P023,W015,2026-08-15,2026-08-21,13,1437.45,Medium,Delivered,South
O000504,CU08161,P066,W012,2026-10-17,2026-10-21,2,2195.84,Low,Delivered,West
O000505,CU09885,P056,W020,2026-01-18,2026-01-23,2,2450.17,Medium,Delivered,South
O000506,CU14044,P093,W006,2026-03-15,2026-03-21,6,2141.57,Critical,Delivered,West
O000507,CU05498,P039,W013,2026-05-02,2026-05-06,3,1579.48,Low,Delivered,North
O000508,CU05166,P005,W024,2026-11-27,2026-12-02,12,1489.32,Medium,Delivered,South
O000509,CU06609,P066,W023,2026-05-07,2026-05-13,5,2195.84,High,Delivered,North
O000510,CU19983,P088,W022,2026-10-07,2026-10-11,7,1756.58,High,Delivered,West
O000511,CU06598,P002,W013,2026-10-18,2026-10-24,5,2277.32,Low,Delivered,North
O000512,CU18925,P043,W019,2026-07-10,2026-07-14,11,2352.24,Low,Delivered,North
O000513,CU15553,P064,W029,2026-02-25,2026-03-04,6,1049.36,Low,Delivered,North
O000514,CU09587,P060,W022,2026-11-21,2026-11-27,13,1950.06,Critical,Delivered,West
O000515,CU15511,P039,W021,2026-11-03,2026-11-10,3,1579.48,Critical,Delivered,South
O000516,CU05025,P002,W029,2026-02-07,2026-02-13,13,2277.32,Critical,Delivered,North
O000517,CU13568,P074,W004,2026-07-01,2026-07-05,14,2182.61,Critical,Delivered,South
O000518,CU18379,P086,W002,2026-01-10,2026-01-14,9,1780.69,Low,Delivered,West
O000519,CU10252,P040,W026,2026-10-22,2026-10-27,4,1600.78,Critical,Delivered,West
O000520,CU14136,P095,W024,2026-06-13,2026-06-18,11,2018.8,High,Delivered,South
O000521,CU13438,P090,W025,2026-09-29,2026-10-04,6,2191.23,Medium,Delivered,South
O000522,CU16556,P060,W020,2026-05-31,2026-06-04,12,1950.06,High,Delivered,South
O000523,CU01090,P013,W030,2026-03-03,2026-03-11,13,2214.66,Critical,Delivered,South
O000524,CU09167,P019,W016,2026-12-16,2026-12-22,6,1619.04,High,Delivered,West
O000525,CU13094,P073,W004,2026-08-17,2026-08-24,6,2049.17,Low,Delivered,South
O000526,CU10978,P065,W012,2026-04-11,2026-04-16,5,1558.03,Low,Delivered,West
O000527,CU15851,P023,W029,2026-07-29,2026-08-02,8,1437.45,High,Delivered,North
O000528,CU08632,P081,W012,2026-05-10,2026-05-15,8,1828.86,High,Delivered,West
O000529,CU04292,P010,W011,2026-08-22,2026-08-26,10,1599.86,Low,Delivered,South
O000530,CU11452,P075,W022,2026-08-17,2026-08-22,8,1797.15,Critical,Delivered,West
O000531,CU06019,P087,W014,2026-03-21,2026-03-27,4,1689.96,Medium,Delivered,South
O000532,CU04325,P052,W010,2026-11-04,2026-11-10,10,1581.06,Low,Delivered,South
O000533,CU17381,P096,W028,2026-07-20,2026-07-25,5,2186.42,Medium,Delivered,West
O000534,CU01497,P096,W012,2026-02-22,2026-02-26,2,2186.42,High,Delivered,West
O000535,CU00941,P051,W006,2026-09-15,2026-09-20,5,2002.77,High,Delivered,West
O000536,CU10458,P059,W021,2026-01-05,2026-01-12,10,1457.23,Low,Delivered,South
O000537,CU02503,P001,W013,2026-05-18,2026-05-25,9,1828.71,Low,Delivered,North
O000538,CU07402,P005,W028,2026-06-18,2026-06-23,7,1489.32,Critical,Delivered,West
O000539,CU14538,P014,W018,2026-02-19,2026-02-25,2,2468.18,High,Delivered,West
O000540,CU18942,P025,W017,2026-05-23,2026-05-29,8,1278.22,Critical,Delivered,East
O000541,CU12451,P078,W013,2026-03-09,2026-03-14,9,1303.45,Critical,Delivered,North
O000542,CU11524,P096,W024,2026-10-15,2026-10-20,4,2186.42,High,Delivered,South
O000543,CU06039,P086,W024,2026-06-20,2026-06-25,4,1780.69,Critical,Delivered,South
O000544,CU15980,P024,W008,2026-09-20,2026-09-26,4,1890.71,High,Delivered,West
O000545,CU12658,P065,W015,2026-06-20,2026-06-24,12,1558.03,Critical,Delivered,South
O000546,CU10322,P093,W020,2026-02-09,2026-02-17,6,2141.57,Low,Delivered,South
O000547,CU07819,P071,W025,2026-12-12,2026-12-17,8,1449.26,Critical,Delivered,South
O000548,CU01953,P039,W029,2026-03-16,2026-03-20,3,1579.48,Medium,Delivered,North
O000549,CU11141,P069,W004,2026-01-28,2026-02-04,10,1609.53,Low,Delivered,South
O000550,CU16273,P083,W009,2026-06-07,2026-06-11,7,1718.44,High,Delivered,North
O000551,CU15146,P033,W007,2026-08-30,2026-09-05,8,1930.74,High,Delivered,East
O000552,CU12780,P063,W019,2026-02-13,2026-02-17,7,2106.53,High,Delivered,North
O000553,CU10682,P074,W002,2026-10-21,2026-10-27,10,2182.61,Low,Delivered,West
O000554,CU11239,P059,W014,2026-11-08,2026-11-15,6,1457.23,High,Delivered,South
O000555,CU11726,P028,W027,2026-11-05,2026-11-12,8,1832.07,Medium,Delivered,East
O000556,CU00666,P022,W022,2026-09-09,2026-09-13,14,1443.59,Low,Delivered,West
O000557,CU09685,P020,W007,2026-11-07,2026-11-14,12,1566.77,Medium,Delivered,East
O000558,CU05820,P088,W007,2026-08-21,2026-08-28,8,1756.58,Low,Delivered,East
O000559,CU13565,P018,W004,2026-03-08,2026-03-14,9,1375.37,High,Delivered,South
O000560,CU05377,P004,W021,2026-04-12,2026-04-16,5,1506.02,High,Delivered,South
